Number,FullName,FirstName,LastName
3773287994,CamilloChechi,Camillo,Chechi
3791885002,MariaPirelli,Maria,Pirelli
3716841524,CirilloGuicciardini,Cirillo,Guicciardini
3487529033,CristinaSaragat,Cristina,Saragat
3831863550,LivioSgalambro,Livio,Sgalambro
3757843350,GabrieleZichichi,Gabriele,Zichichi
3311870507,ElianaTartini,Eliana,Tartini
3757417569,PatriziaAccardo,Patrizia,Accardo
3817899416,VirginiaSatta,Virginia,Satta
3887404389,GastoneMontalti,Gastone,Montalti
3778824373,GloriaArgenti,Gloria,Argenti
3534878709,ElmoAsmundo,Elmo,Asmundo
3461250642,ToniaGiannetti,Tonia,Giannetti
3515053907,EttoreFolliero,Ettore,Folliero
3755490901,GiorgioBottigliero,Giorgio,Bottigliero
3518852604,LudovicaAldobrandi,Ludovica,Aldobrandi
3462877463,LudovicaFerragni,Ludovica,Ferragni
3427667293,VittoriaGiulietti,Vittoria,Giulietti
3791651753,CassandraGuarana,Cassandra,Guarana
3307961184,LuigiTonisto,Luigi,Tonisto
3534655320,BarbaraAmaldi,Barbara,Amaldi
3332591541,GianluigiEinaudi,Gianluigi,Einaudi
3518495797,MarianoBembo,Mariano,Bembo
3778975818,PatrizioTacchini,Patrizio,Tacchini
3793634400,SerafinaScarfoglio,Serafina,Scarfoglio
3778157948,VittorioCarnera,Vittorio,Carnera
3378817023,GoffredoMastroianni,Goffredo,Mastroianni
3517494621,BenedettoBorsiere,Benedetto,Borsiere
3760788719,PomponioCalbo,Pomponio,Calbo
3792240940,MariaRoncalli,Maria,Roncalli
3714453673,DaniloMissoni,Danilo,Missoni
3436994234,FlavioBrenna,Flavio,Brenna
3417332227,SanteFederici,Sante,Federici
3618506286,BernardoTebaldi,Bernardo,Tebaldi
3903735797,OsvaldoBrugnaro,Osvaldo,Brugnaro
3734290544,GioeleCampanella,Gioele,Campanella
3500148633,RaffaellaAlighieri,Raffaella,Alighieri
3917755920,AdelasiaRomagnoli,Adelasia,Romagnoli
3777459448,ConcettaMastroianni,Concetta,Mastroianni
3398133326,ArturoBabbo,Arturo,Babbo
3732619831,ErmannoSatriani,Ermanno,Satriani
3246231067,BiancaPraga,Bianca,Praga
3505327462,ArmandoDonarelli,Armando,Donarelli
3892051360,GiulianaGuarana,Giuliana,Guarana
3906993182,AnnunziataCanali,Annunziata,Canali
3500501843,GiulianoPonti,Giuliano,Ponti
3470562008,PatriziaZacco,Patrizia,Zacco
3455198991,LuigiDallara,Luigi,Dallara
3757805218,FlaviaArmani,Flavia,Armani
3510278714,SerenaSommaruga,Serena,Sommaruga
3922399875,PiergiuseppeLupo,Piergiuseppe,Lupo
3511880407,LaureanoBotta,Laureano,Botta
3494961450,GiulianoTartaglia,Giuliano,Tartaglia
3360110237,AdeleIannucci,Adele,Iannucci
3534033320,PuccioMeucci,Puccio,Meucci
3456121245,RomoloGiulietti,Romolo,Giulietti
3490373084,MarcelloTedesco,Marcello,Tedesco
3620281772,PuccioPozzecco,Puccio,Pozzecco
3937891094,AngeloCostalonga,Angelo,Costalonga
3791508434,StefanoLollobrigida,Stefano,Lollobrigida
3682977230,ErmannoRomiti,Ermanno,Romiti
3425254311,AmadeoPratesi,Amadeo,Pratesi
3520028152,PierpaoloSilvestri,Pierpaolo,Silvestri
3925782875,ElmoAnguillara,Elmo,Anguillara
3438649440,SergiusBattelli,Sergius,Battelli
3333630635,ErmenegildoLonghena,Ermenegildo,Longhena
3446534776,GianfrancoVenier,Gianfranco,Venier
3505244836,LucaLiguori,Luca,Liguori
3398553834,EnzoRenzi,Enzo,Renzi
3773598176,TelemacoCaracciolo,Telemaco,Caracciolo
3882293092,SerafinaVendetti,Serafina,Vendetti
3803977849,VincenzaAntonacci,Vincenza,Antonacci
3618646050,BiancaInteriano,Bianca,Interiano
3516445467,RaimondoTafuri,Raimondo,Tafuri
3760059164,TizianoCesarotti,Tiziano,Cesarotti
3602524601,MonicaVersace,Monica,Versace
3208208916,FerdinandoGoldstein,Ferdinando,Goldstein
3509166380,GioachinoCesaroni,Gioachino,Cesaroni
3667884780,GuidoMurialdo,Guido,Murialdo
3404255827,OrnellaFinzi,Ornella,Finzi
3713927336,RosarioMonaco,Rosario,Monaco
3303843833,NinoDonati,Nino,Donati
3733327799,GriseldaTomei,Griselda,Tomei
3772434011,ToniComisso,Toni,Comisso
3467900808,MarcantonioScotto,Marcantonio,Scotto
3512254623,RaffaellinoFavata,Raffaellino,Favata
3518861994,MarianoZecchini,Mariano,Zecchini
3388403203,MichelangeloTomasetti,Michelangelo,Tomasetti
3232505017,CamilloZiani,Camillo,Ziani
3776495841,FulvioAporti,Fulvio,Aporti
3520932887,TullioBaresi,Tullio,Baresi
3318397772,PierangeloPetruzzi,Pierangelo,Petruzzi
3500893703,GuglielmoBova,Guglielmo,Bova
3774620273,CaterinaSimeoni,Caterina,Simeoni
3478670448,CleliaGussoni,Clelia,Gussoni
3355086497,NapoleoneOrsini,Napoleone,Orsini
3513850041,FrancescaAmmaniti,Francesca,Ammaniti
3779467873,NinoMoschino,Nino,Moschino
3377540172,CaterinaTanzini,Caterina,Tanzini
3511476650,UbertoGualandi,Uberto,Gualandi
3337876205,CarmeloBarzini,Carmelo,Barzini
3820715105,EdoardoSemitecolo,Edoardo,Semitecolo
3756427519,SebastianoBalbo,Sebastiano,Balbo
3835166511,GinoPedrazzini,Gino,Pedrazzini
3512412630,AriaCorcos,Aria,Corcos
3512044676,OrlandoBalbo,Orlando,Balbo
3776478561,RanieriCasagrande,Ranieri,Casagrande
3517970419,GiampaoloBonino,Giampaolo,Bonino
3970939233,TizianoPiacentini,Tiziano,Piacentini
3512633513,ArnaldoFilzi,Arnaldo,Filzi
3770492792,GemmaMannoia,Gemma,Mannoia
3515331848,AdamoPalumbo,Adamo,Palumbo
3432327261,SerenaMorabito,Serena,Morabito
3773658613,RomeoVirgilio,Romeo,Virgilio
3778578711,GiorgioBiagiotti,Giorgio,Biagiotti
3893117336,AntonelloCainero,Antonello,Cainero
3355147024,IsaMichelangeli,Isa,Michelangeli
3600556719,EnzioPiccinni,Enzio,Piccinni
3760782907,RosaFuseli,Rosa,Fuseli
3783319769,UgolinoFusani,Ugolino,Fusani
3408880540,AlphonsCastelli,Alphons,Castelli
3380042271,MarcellaBevilacqua,Marcella,Bevilacqua
3311486821,GianpaoloBorsiere,Gianpaolo,Borsiere
3514937412,PuccioBramante,Puccio,Bramante
3399213659,FedeleSalandra,Fedele,Salandra
3713838901,AmadeoSommaruga,Amadeo,Sommaruga
3773929290,ElladioGualandi,Elladio,Gualandi
3418841891,LorettaBattelli,Loretta,Battelli
3701491624,DaniloFlaiano,Danilo,Flaiano
3283398854,RobertoJuvara,Roberto,Juvara
3519060110,AlfioVecellio,Alfio,Vecellio
3292879126,FlaviaSchicchi,Flavia,Schicchi
3379458539,VictoriaGeraci,Victoria,Geraci
3780301432,PierluigiZarlino,Pierluigi,Zarlino
3462855113,MirkoCimarosa,Mirko,Cimarosa
3937276414,LauraCallegaro,Laura,Callegaro
3755390876,GirolamoSemitecolo,Girolamo,Semitecolo
3311481304,CaterinaCaccianemico,Caterina,Caccianemico
3477294532,GianpietroBova,Gianpietro,Bova
3714580325,AngeloPedersoli,Angelo,Pedersoli
3432728947,UgoFederico,Ugo,Federico
3855938944,AdamoPasqua,Adamo,Pasqua
3518149463,VanessaGentileschi,Vanessa,Gentileschi
3520426669,IsabellaArmani,Isabella,Armani
3791434788,GiovanniToninelli,Giovanni,Toninelli
3931797159,GioeleRenier,Gioele,Renier
3291521683,GrecaCeravolo,Greca,Ceravolo
3817000531,GiovannaCamanni,Giovanna,Camanni
3311470118,DianaTogliatti,Diana,Togliatti
3444738558,GinoAntonetti,Gino,Antonetti
3533992840,FernandaGinese,Fernanda,Ginese
3680091681,SilvioBoezio,Silvio,Boezio
3511848421,GiannaCasale,Gianna,Casale
3500572337,BenitoJovinelli,Benito,Jovinelli
3368557543,AdelmoGalilei,Adelmo,Galilei
3710075578,CeciliaSollima,Cecilia,Sollima
3927375247,AugustoToninelli,Augusto,Toninelli
3886068409,ValeriaGaito,Valeria,Gaito
3618700080,SantinoSismondi,Santino,Sismondi
3916020753,AlfredoCatenazzi,Alfredo,Catenazzi
3517724116,GiadaMercadante,Giada,Mercadante
3711123628,RosaliaLeonetti,Rosalia,Leonetti
3929356584,RuggieroOrtolani,Ruggiero,Ortolani
3973671786,DomenicoAulenti,Domenico,Aulenti
3519355320,RenzoUdinesi,Renzo,Udinesi
3205357057,CeciliaMagnani,Cecilia,Magnani
3808363235,DelfinoDeledda,Delfino,Deledda
3715090371,ColuccioPasolini,Coluccio,Pasolini
3371772578,AnitaPiane,Anita,Piane
3664513736,VitoCutuli,Vito,Cutuli
3474204685,ColuccioZarlino,Coluccio,Zarlino
3778045804,IsaFogazzaro,Isa,Fogazzaro
3456958588,VittorioCastioni,Vittorio,Castioni
3514722349,FrancoEinaudi,Franco,Einaudi
3489666402,GriseldaNugnes,Griselda,Nugnes
3901603926,AllegraStorladi,Allegra,Storladi
3242625472,LivioBuonauro,Livio,Buonauro
3773586755,MatildaRaurica,Matilda,Raurica
3480893858,MarcelloAntonucci,Marcello,Antonucci
3791416350,RosaAjello,Rosa,Ajello
3710802285,AlessioZito,Alessio,Zito
3205736884,BenvenutoTencalla,Benvenuto,Tencalla
3311405082,MiloMimun,Milo,Mimun
3791271367,GiovannaCagnin,Giovanna,Cagnin
3381627251,RuggieroBenussi,Ruggiero,Benussi
3429214796,BiancaCappelli,Bianca,Cappelli
3505080546,MatildaDruso,Matilda,Druso
3301343302,CostanzoBellocchio,Costanzo,Bellocchio
3461535711,GionataMarconi,Gionata,Marconi
3934769709,FulvioBergoglio,Fulvio,Bergoglio
3609127923,SilvioLovato,Silvio,Lovato
3362739844,LuciaPometta,Lucia,Pometta
3755624811,MartinaMontanelli,Martina,Montanelli
3275784500,MatteoGiacometti,Matteo,Giacometti
3488345325,AnnalisaBoitani,Annalisa,Boitani
3791031368,AuroraAnguillara,Aurora,Anguillara
3461468069,RenzoFerrante,Renzo,Ferrante
3689711093,RembrandtFanucci,Rembrandt,Fanucci
3710135613,TatianaGolgi,Tatiana,Golgi
3701723663,ManuelSerraglio,Manuel,Serraglio
3688034681,GiosuèLombroso,Giosuè,Lombroso
3386991781,NeddaDonati,Nedda,Donati
3923718843,PalomaGarozzo,Paloma,Garozzo
3500419479,DelfinoCibin,Delfino,Cibin
3605976742,LambertoPertile,Lamberto,Pertile
3774643384,RomanChinnici,Roman,Chinnici
3395549627,GiulianoAsprucci,Giuliano,Asprucci
3757019727,GionataVattimo,Gionata,Vattimo
3906731568,BartolomeoGuglielmi,Bartolomeo,Guglielmi
3331633738,MarcantonioPizzamano,Marcantonio,Pizzamano
3756090115,LeonePisano,Leone,Pisano
3710284256,GioacchinoFinotto,Gioacchino,Finotto
3739675719,ArsenioContarini,Arsenio,Contarini
3832707254,GianpaoloModiano,Gianpaolo,Modiano
3896064654,ClaudiaGualandi,Claudia,Gualandi
3814737362,DoloresPaolini,Dolores,Paolini
3636900152,EvaCignaroli,Eva,Cignaroli
3231050944,ZairaCerquiglini,Zaira,Cerquiglini
3500602777,OrazioTravaglia,Orazio,Travaglia
3793907657,RomanaBoitani,Romana,Boitani
3715293881,BiancaBajamonti,Bianca,Bajamonti
3533002466,VictoriaTarantini,Victoria,Tarantini
3505364773,GiulianaMarenzio,Giuliana,Marenzio
3710069429,DelfinoCamuccini,Delfino,Camuccini
3680281141,LilianaPalmisano,Liliana,Palmisano
3494890942,DamianoIannucci,Damiano,Iannucci
3859907332,LuchinoGritti,Luchino,Gritti
3630473672,RaimondoStucchi,Raimondo,Stucchi
3851312643,DinaIoppi,Dina,Ioppi
3770724828,GaspareGrossi,Gaspare,Grossi
3519654272,MarianaPrati,Mariana,Prati
3501739196,MorenaBettin,Morena,Bettin
3365700887,VanessaZamorani,Vanessa,Zamorani
3851780658,UmbertoCherubini,Umberto,Cherubini
3914512759,ValerioAgnesi,Valerio,Agnesi
3912647257,GirolamoCanali,Girolamo,Canali
3404140540,AnnibaleRomagnoli,Annibale,Romagnoli
3510992732,GriseldaPederiva,Griselda,Pederiva
3777681644,GianpietroTrombetta,Gianpietro,Trombetta
3228107264,ElianaMalpighi,Eliana,Malpighi
3304330646,VenancioCaetani,Venancio,Caetani
3515655405,IrmaFittipaldi,Irma,Fittipaldi
3288673994,GiustinoPignatti,Giustino,Pignatti
3500088623,FlavioGravina,Flavio,Gravina
3381957948,LilianaArgenti,Liliana,Argenti
3783644421,SabatinoMoschino,Sabatino,Moschino
3882456569,FortunataAnguissola,Fortunata,Anguissola
3469901197,DanteFerrari,Dante,Ferrari
3774749803,FloraCampise,Flora,Campise
3776112664,ElladioGualtieri,Elladio,Gualtieri
3701894613,OlgaGiolitti,Olga,Giolitti
3777061759,RaffaellaMorgagni,Raffaella,Morgagni
3285249749,RobertoMazzocchi,Roberto,Mazzocchi
3467509002,AlinaMagnani,Alina,Magnani
3776795185,MercedesSauli,Mercedes,Sauli
3713429585,EnricoCuzzocrea,Enrico,Cuzzocrea
3921701608,CassandraBianchi,Cassandra,Bianchi
3730937149,CostantinoCundari,Costantino,Cundari
3514657974,LudovicoTasso,Ludovico,Tasso
3627574431,FabioParuta,Fabio,Paruta
3509617555,VincenzaRiccardi,Vincenza,Riccardi
3914305947,VittorioGussoni,Vittorio,Gussoni
3738797323,GianfrancescoRastelli,Gianfrancesco,Rastelli
3774809316,OrnellaGuglielmi,Ornella,Guglielmi
3660317285,LuchinoDibiasi,Luchino,Dibiasi
3311796075,NanniBompiani,Nanni,Bompiani
3772548097,HugoMolesini,Hugo,Molesini
3286354396,BettinaMusatti,Bettina,Musatti
3832035233,FilippaGiorgetti,Filippa,Giorgetti
3756967570,MelaniaPigafetta,Melania,Pigafetta
3500368618,GelsominaCasellati,Gelsomina,Casellati
3534602253,MelinaBignardi,Melina,Bignardi
3716253889,DuranteSoprano,Durante,Soprano
3739631369,FernandaSpadafora,Fernanda,Spadafora
3791342449,StefanoDandolo,Stefano,Dandolo
3534630994,RaimondoFattori,Raimondo,Fattori
3284026201,OrnellaMaffei,Ornella,Maffei
3757319962,NinoSmirnoff,Nino,Smirnoff
3487733895,TizianoPertini,Tiziano,Pertini
3836209220,NapoleoneBombieri,Napoleone,Bombieri
3810654559,FulvioComencini,Fulvio,Comencini
3270689833,FortunataAnichini,Fortunata,Anichini
3609258911,PierluigiGotti,Pierluigi,Gotti
3902765829,GinoMalpighi,Gino,Malpighi
3916143729,SilvioBerlusconi,Silvio,Berlusconi
3827873134,MarcantonioPetrucci,Marcantonio,Petrucci
3200865352,GaetanoCrisafulli,Gaetano,Crisafulli
3520685080,VirginiaPeruzzi,Virginia,Peruzzi
3828076325,PiergiorgioFilippelli,Piergiorgio,Filippelli
3354650024,DariaPrada,Daria,Prada
3614657163,GioffreTedesco,Gioffre,Tedesco
3631558859,AmandaTrentin,Amanda,Trentin
3311863830,GiuliaPistoletto,Giulia,Pistoletto
3791810343,CesareCilea,Cesare,Cilea
3500389661,PatrizioSgalambro,Patrizio,Sgalambro
3920747202,CalcedonioNievo,Calcedonio,Nievo
3231463351,SerenaGilardoni,Serena,Gilardoni
3836402471,LilianaSchiavo,Liliana,Schiavo
3505582421,MariaPriuli,Maria,Priuli
3970087894,CarmeloPavanello,Carmelo,Pavanello
3895174642,EttoreMicca,Ettore,Micca
3272150513,AgostinoOnisto,Agostino,Onisto
3388037756,IppazioBaresi,Ippazio,Baresi
3686063972,BeatriceTamburello,Beatrice,Tamburello
3773945500,BiagioTrapanese,Biagio,Trapanese
3936224874,ConcettaTedesco,Concetta,Tedesco
3356143404,TemistocleFilippelli,Temistocle,Filippelli
3228246190,SolePareto,Sole,Pareto
3912255108,PanfiloTrentini,Panfilo,Trentini
3928424359,MirkoFerrabosco,Mirko,Ferrabosco
3713271187,ManuelComencini,Manuel,Comencini
3414436172,MonicaAlfieri,Monica,Alfieri
3519396690,MariaMicheletti,Maria,Micheletti
3770058531,PuccioGiunti,Puccio,Giunti
3760404424,PriscillaVerga,Priscilla,Verga
3533813746,NinettaBarillaro,Ninetta,Barillaro
3908755305,GiancarloCignaroli,Giancarlo,Cignaroli
3609424981,ValentinaMarangoni,Valentina,Marangoni
3491354637,ErmannoMissoni,Ermanno,Missoni
3534678949,MarcoBergoglio,Marco,Bergoglio
3317855145,GiosuèSalandra,Giosuè,Salandra
3828855339,LambertoRosmini,Lamberto,Rosmini
3779599259,PomponioProcacci,Pomponio,Procacci
3603718356,CarmeloVianello,Carmelo,Vianello
3551965398,NicolettaFolliero,Nicoletta,Folliero
3311119646,GuglielmoBartoli,Guglielmo,Bartoli
3755668316,DonnaBonomo,Donna,Bonomo
3554047202,MaurizioScarpa,Maurizio,Scarpa
3780112576,SimoneSpadafora,Simone,Spadafora
3777921858,RosaliaNorbiato,Rosalia,Norbiato
3510102885,PieroGrossi,Piero,Grossi
3777771359,LuisaCignaroli,Luisa,Cignaroli
3732643902,BenedettoDuse,Benedetto,Duse
3710177362,VictoriaPizzo,Victoria,Pizzo
3247293473,LisaTommaseo,Lisa,Tommaseo
3773293979,PaulinaTolentino,Paulina,Tolentino
3776341074,RembrandtManzoni,Rembrandt,Manzoni
3510901325,TizianaVenturi,Tiziana,Venturi
3792162302,PiermariaAbba,Piermaria,Abba
3773228870,CoriolanoCapuana,Coriolano,Capuana
3422344988,EttoreDesio,Ettore,Desio
3500157892,DariaBataglia,Daria,Bataglia
3703948669,GiustinoBellini,Giustino,Bellini
3500856293,GiacobbeGaito,Giacobbe,Gaito
3444186459,AdrianoBianchi,Adriano,Bianchi
3241830708,AnsaldoDonini,Ansaldo,Donini
3757938212,DamianoLeblanc,Damiano,Leblanc
3330738645,RobertaValmarana,Roberta,Valmarana
3783759871,LianaGuglielmi,Liana,Guglielmi
3716335942,LuiginaMontalti,Luigina,Montalti
3637353532,CarloFischetti,Carlo,Fischetti
3974718324,OlgaGottardi,Olga,Gottardi
3246956093,AlbericoVezzali,Alberico,Vezzali
3533484628,IlariaVeltroni,Ilaria,Veltroni
3428121641,DonnaCusano,Donna,Cusano
3732656680,RaffaelloCagnotto,Raffaello,Cagnotto
3511498776,LudovicoMontessori,Ludovico,Montessori
3500744305,EzioGiacometti,Ezio,Giacometti
3776555433,GianpietroSobrero,Gianpietro,Sobrero
3703923834,SandraTrussardi,Sandra,Trussardi
3505674166,NeddaPizzo,Nedda,Pizzo
3716548283,NinettaVendetti,Ninetta,Vendetti
3228373584,CorradoGuariento,Corrado,Guariento
3774167966,SantinoDossetti,Santino,Dossetti
3757415237,LorenzoVillarosa,Lorenzo,Villarosa
3306437264,GianniOrtolani,Gianni,Ortolani
3618143752,MelinaFerragni,Melina,Ferragni
3858582043,AlphonsCarullo,Alphons,Carullo
3357679951,IsaGuidone,Isa,Guidone
3512800309,ValerioUdinese,Valerio,Udinese
3979613869,MassimilianoAsprucci,Massimiliano,Asprucci
3408498328,LucioPadovano,Lucio,Padovano
3382497929,VincentioZaguri,Vincentio,Zaguri
3415422834,VanessaPrati,Vanessa,Prati
3206259321,PietroFinotto,Pietro,Finotto
3559887275,AlfioOrsini,Alfio,Orsini
3978568437,RicciottiMalatesta,Ricciotti,Malatesta
3363293680,LiciaPiane,Licia,Piane
3780757665,OlgaMuratori,Olga,Muratori
3925016502,CoriolanoGagliano,Coriolano,Gagliano
3367310592,MarisaGermano,Marisa,Germano
3505144044,DuranteAbba,Durante,Abba
3518074725,ParideAlfonsi,Paride,Alfonsi
3445606260,RosaMorandi,Rosa,Morandi
3779723097,IvoPasolini,Ivo,Pasolini
3374051963,NapoleoneGottardi,Napoleone,Gottardi
3556780567,GabriellaValier,Gabriella,Valier
3516333558,IrmaErrigo,Irma,Errigo
3776537689,CalogeroPedroni,Calogero,Pedroni
3222576401,SophiaGuarneri,Sophia,Guarneri
3505171903,ArmandoImpastato,Armando,Impastato
3511533112,DionigiMissoni,Dionigi,Missoni
3558575433,ParideMoneta,Paride,Moneta
3317011276,MatildaFaranda,Matilda,Faranda
3391611095,LudovicoCuomo,Ludovico,Cuomo
3285542113,GrecoMalaparte,Greco,Malaparte
3481104272,TullioTelesio,Tullio,Telesio
3684253991,CleliaSermonti,Clelia,Sermonti
3517945903,EnnioMurri,Ennio,Murri
3245985458,AzeglioNicolini,Azeglio,Nicolini
3501234345,AlderanoScamarcio,Alderano,Scamarcio
3244322522,PieroFranceschi,Piero,Franceschi
3520611012,ArnaldoLollobrigida,Arnaldo,Lollobrigida
3534044726,SylviaVento,Sylvia,Vento
3533531302,PiergiorgioLiverotti,Piergiorgio,Liverotti
3857034579,ToninoMoresi,Tonino,Moresi
3638028096,PasqualeCasarin,Pasquale,Casarin
3409892776,NanniMuratori,Nanni,Muratori
3715710542,AmicoMazzeo,Amico,Mazzeo
3715239530,ManuelFlorio,Manuel,Florio
3973415019,OrazioComisso,Orazio,Comisso
3515995745,DonatelloLoredan,Donatello,Loredan
3380160587,PiermariaUngaretti,Piermaria,Ungaretti
3500919619,GioachinoVespucci,Gioachino,Vespucci
3245322849,TizianaTreves,Tiziana,Treves
3805026362,MattiaLeblanc,Mattia,Leblanc
3518810720,MartinaBottigliero,Martina,Bottigliero
3271714430,MicheleLupo,Michele,Lupo
3623852549,MilenaCarosone,Milena,Carosone
3755910419,PatrizioSauro,Patrizio,Sauro
3631535451,GraziellaBoiardo,Graziella,Boiardo
3500969329,PaolettaGualandi,Paoletta,Gualandi
3683461009,ToniOssani,Toni,Ossani
3780008306,EdoardoBoezio,Edoardo,Boezio
3493788235,RaffaellinoComisso,Raffaellino,Comisso
3772669742,ColuccioBoccherini,Coluccio,Boccherini
3505404206,GiulianaArmellini,Giuliana,Armellini
3683873361,StefaniGemito,Stefani,Gemito
3533344049,GianniCorrer,Gianni,Correr
3772807343,EvaOvadia,Eva,Ovadia
3938237397,AgnoloLeonetti,Agnolo,Leonetti
3489914614,MartinoNavone,Martino,Navone
3505831573,IsabellaTarantino,Isabella,Tarantino
3716213937,AmaliaPertini,Amalia,Pertini
3387517388,MassimoPassalacqua,Massimo,Passalacqua
3793860941,ParideGrimani,Paride,Grimani
3515843818,RaffaellinoRusticucci,Raffaellino,Rusticucci
3358586170,FrancoPetruzzi,Franco,Petruzzi
3710377717,SebastianoUbaldi,Sebastiano,Ubaldi
3492958902,ArsenioTravia,Arsenio,Travia
3238539151,AngeloBergoglio,Angelo,Bergoglio
3505206835,AllegraSperi,Allegra,Speri
3791738073,CeciliaOliboni,Cecilia,Oliboni
3509041649,VittorioBianchini,Vittorio,Bianchini
3791358356,MirkoBartoli,Mirko,Bartoli
3711846913,BenitoCheda,Benito,Cheda
3519590569,MarinaTonisto,Marina,Tonisto
3935894329,FedeleMoccia,Fedele,Moccia
3777685536,GemmaGrifeo,Gemma,Grifeo
3505097867,CamilloBrunello,Camillo,Brunello
3711713177,FortunataCatalano,Fortunata,Catalano
3851401410,GrecoGiannelli,Greco,Giannelli
3500076586,AmandaFalier,Amanda,Falier
3241242080,MilenaSanudo,Milena,Sanudo
3208870611,ColuccioManunta,Coluccio,Manunta
3773998666,AlessandraScarlatti,Alessandra,Scarlatti
3636925422,MelinaViola,Melina,Viola
3701795200,SandraComisso,Sandra,Comisso
3505184156,AngeloPacomio,Angelo,Pacomio
3517897312,TizianoTornatore,Tiziano,Tornatore
3883594341,StefaniDoglioni,Stefani,Doglioni
3701450934,ErnestoBranciforte,Ernesto,Branciforte
3756018298,ManuelVerga,Manuel,Verga
3495798868,ErmannoGigli,Ermanno,Gigli
3711953659,PierCarosone,Pier,Carosone
3731020888,SilviaBoitani,Silvia,Boitani
3757625757,BiancaMarconi,Bianca,Marconi
3518912048,EmmaGabba,Emma,Gabba
3779780411,MicheleTerragni,Michele,Terragni
3500811105,BarbaraNaccari,Barbara,Naccari
3224798599,NicolòDuse,Nicolò,Duse
3833187514,VittorioSbarbaro,Vittorio,Sbarbaro
3791646932,GrazianoLovato,Graziano,Lovato
3703369403,GiuliettaCaccianemico,Giulietta,Caccianemico
3928934739,MarcoPapafava,Marco,Papafava
3426584777,LeoneTasca,Leone,Tasca
3299711552,NinaBellini,Nina,Bellini
3313201836,MarcelloFerraris,Marcello,Ferraris
3366258790,RaffaellaMalatesta,Raffaella,Malatesta
3510829978,TorquatoMazzanti,Torquato,Mazzanti
3858585273,AgnoloIannucci,Agnolo,Iannucci
3518873246,GrazianoZichichi,Graziano,Zichichi
3515423659,NicoRavaglioli,Nico,Ravaglioli
3518817040,CleliaRoncalli,Clelia,Roncalli
3939777792,ToniVidoni,Toni,Vidoni
3792629472,BartolomeoBertolucci,Bartolomeo,Bertolucci
3200135090,DonatellaCamilleri,Donatella,Camilleri
3226966297,MartinoBuonauro,Martino,Buonauro
3518294266,OrlandoFaggiani,Orlando,Faggiani
3907147313,IsabellaMartucci,Isabella,Martucci
3311278981,CostanzoDuodo,Costanzo,Duodo
3501283770,SergiusPalazzo,Sergius,Palazzo
3733212868,PiergiuseppeDraghi,Piergiuseppe,Draghi
3469946119,PieroBorromeo,Piero,Borromeo
3488976519,PuccioBalbi,Puccio,Balbi
3760798509,AlfioRinaldi,Alfio,Rinaldi
3760696655,EleanoraTommaseo,Eleanora,Tommaseo
3206441563,GaetanoCugia,Gaetano,Cugia
3772806761,TelemacoBorroni,Telemaco,Borroni
3772805562,AgostinoGiannetti,Agostino,Giannetti
3318232342,GiannaTreccani,Gianna,Treccani
3618220119,CostanzoTasca,Costanzo,Tasca
3485620172,LivioMortati,Livio,Mortati
3735935012,GiadaAriasso,Giada,Ariasso
3309911915,SalviBrenna,Salvi,Brenna
3500483374,LibertoSoderini,Liberto,Soderini
3420960471,DaniloConte,Danilo,Conte
3783778365,UgoBinaghi,Ugo,Binaghi
3776045836,PierLuria,Pier,Luria
3434163301,OttavioNadi,Ottavio,Nadi
3515101641,VittorioEco,Vittorio,Eco
3344911028,AntonelloDallapé,Antonello,Dallapé
3501502286,SimonettaComeriato,Simonetta,Comeriato
3662432583,EvaSoprano,Eva,Soprano
3248487352,GraziellaBalbo,Graziella,Balbo
3714123468,ZairaCaffarelli,Zaira,Caffarelli
3975496221,MichelaMimun,Michela,Mimun
3311268318,BeatriceVillarosa,Beatrice,Villarosa
3730332770,RaffaellinoMuti,Raffaellino,Muti
3713511421,RenzoLattuada,Renzo,Lattuada
3408898006,LivioLigorio,Livio,Ligorio
3500188567,StefaniGoldstein,Stefani,Goldstein
3336059699,ImeldaBernetti,Imelda,Bernetti
3760086533,CassandraCeci,Cassandra,Ceci
3703393471,GiacintoInterminei,Giacinto,Interminei
3637670147,MargheritaCagnotto,Margherita,Cagnotto
3466748726,NinettaJilani,Ninetta,Jilani
3509169621,DanieleJovinelli,Daniele,Jovinelli
3232448908,GuarinoBenigni,Guarino,Benigni
3638953233,MelinaFattori,Melina,Fattori
3533792329,PinaCattaneo,Pina,Cattaneo
3519154294,OttonePederiva,Ottone,Pederiva
3515537458,SilvioAcerbi,Silvio,Acerbi
3512291813,GioachinoPasolini,Gioachino,Pasolini
3830692313,LorenzoPalladio,Lorenzo,Palladio
3517540755,GraziellaEmo,Graziella,Emo
3780990883,LibertoVanvitelli,Liberto,Vanvitelli
3515056760,GianpaoloSchiavone,Gianpaolo,Schiavone
3934054410,LodovicoBelletini,Lodovico,Belletini
3447699067,GiuliettaBabati,Giulietta,Babati
3518074227,RaffaellaCasagrande,Raffaella,Casagrande
3930598820,EnzoOffredi,Enzo,Offredi
3500647265,EnzoSalieri,Enzo,Salieri
3208701982,RobertaCasalodi,Roberta,Casalodi
3520379137,MartinoGrifeo,Martino,Grifeo
3897273946,SalviGoldstein,Salvi,Goldstein
3341803791,StefaniTurrini,Stefani,Turrini
